b (mm),h (mm),t (mm),L (mm),fy (MPa),fc (MPa),N Test (kN),original_index
-0.9963959351102503,-0.7360421664864443,-1.1498595814838664,-0.6360253472781837,-0.7063723451405882,-0.6824124429015342,705.6,189
1.2188696299142647,0.5196328922975002,0.5532157368264974,-0.33515538523876476,-0.6166370996064688,0.5906963046778718,3717.0,71
1.0527247125374262,1.255099712442382,0.8041952574196038,-0.3663995736043967,1.236337451033141,0.6599197117566574,5758.0,658
-0.07336861635003568,0.16086858978780177,3.331917571964459,-0.5781657391936801,2.040458482442783,2.796816191145259,8912.0,835
-0.24874380691447645,-0.009544453904304983,-1.1498595814838664,-0.6128815040443822,-0.5869195832282863,0.10613245512637214,1780.0,110
-0.6271850076061645,-0.9154243177412935,-0.7330543062131719,-0.40458691494016913,-0.6545123655786621,-0.6252278892277549,825.0,595
-0.9963959351102503,-0.7360421664864443,-0.16386860772523457,-0.7494301791238108,-0.4243472877476414,-0.8220631423996061,680.0,313
-0.534882275730143,-0.2875867883493213,0.1946735645506314,-0.6649551513204355,1.7199754626780708,-1.025519764944211,2348.0,706
-0.08813705345019933,0.14651801768741363,1.0551747780127099,3.0473173033813183,-0.6614464527335714,-0.5921210423639878,1350.0,460
-0.2579740801020786,-0.018513561467047444,-0.3252125852493744,1.9097974084399767,-0.44124548333523517,-0.7757135567903323,1323.0,342
-1.0148564814854546,-0.7539803816119293,1.4137169502885758,-0.6406541159249439,-0.9761607781425189,-0.5138684952314474,1100.0,47
1.9572914849224365,2.134072253591143,1.1358467667747796,3.5298664348060784,0.04180983191012212,1.1234155678493964,7536.0,359
-0.35027681197810007,-0.9154243177412935,-0.8585440665097251,-0.4740184446415735,-0.38297584337801477,-0.9954226314316955,552.0,588
-0.07336861635003568,-0.7360421664864443,-0.029415293121784876,1.0476892479808724,-0.15164537274784967,-0.7847426968440869,1320.2,849
-0.07336861635003568,0.16086858978780177,1.539206710585129,-0.5781657391936801,2.1744786543443904,2.766719057632743,6616.0,828
-0.0676458469737223,0.16642943647670214,0.15881934732304476,1.8079644982112502,2.0754202664171153,1.7434165182072157,3988.0,777
-0.0992133812753218,0.13575508861212277,-0.4014027968579959,-0.5804801235170601,-0.7121993091363102,-0.7034804363602951,1433.0,141
-1.4734164534455294,-1.1995656453289747,0.14537401586269968,2.9651566599013233,2.0754202664171153,1.7434165182072157,410.0,783
-0.07336861635003568,-0.7360421664864443,0.1946735645506314,-0.8674637796161982,-0.3835585397775871,-0.46571308161142255,1200.0,561
0.4804477749060931,0.6990150435523494,2.189064397835136,-0.4740184446415735,2.4425189981476043,1.084289294283126,7402.0,684
-0.9963959351102503,-0.7360421664864443,-1.0602240384148998,-0.751744563447191,-0.38705471817502046,-1.013480911539205,510.0,225
-1.4357569388401124,-1.1629716864729853,-0.5448196657683423,0.8998000897168811,-0.47649861550935363,-0.5785773322833557,355.86,530
-0.4425795438541215,-0.7360421664864443,0.5532157368264974,-0.6475972688950844,-0.6166370996064688,1.11137671444439,1854.0,68
-0.18413189460126145,0.05323929903489224,0.8041952574196038,-0.5989951981041014,1.236337451033141,-0.8930923774891428,2572.0,651
0.12969739377721154,-0.2660609301987393,-0.7106454204459304,-0.5434499743429778,-0.8782677830143887,-0.17076117318877063,1580.0,120
-0.9963959351102503,-0.7360421664864443,-1.2081226844786945,-0.751744563447191,-0.7215224515294656,0.7803082458067194,840.0,958
-0.07336861635003568,-0.9154243177412935,-0.7016818661390337,1.5117233048185916,-0.5000978196920279,-0.6523153093890187,738.0,409
-1.734817790118422,-1.4535707715058412,-1.1498595814838664,-0.8906076228499997,-0.010632844051376272,-0.12561547291999736,322.0,966
-0.029063305049545275,-0.7037533792605715,-0.11008728188385461,-0.3640851892810166,0.04180983191012212,-0.8750340973816335,1144.0,376
0.8496587024101789,1.057779346062048,0.7145597143506373,-0.40458691494016913,2.1861325823358344,1.9239993192823088,6645.0,280
-0.6271850076061645,-1.0948064689961428,0.1946735645506314,-0.8674637796161982,-0.25186915347426875,-0.48076164836768026,950.0,552
-1.734817790118422,-1.4535707715058412,-1.1498595814838664,-0.8906076228499997,-0.010632844051376272,0.7803082458067194,422.0,975
0.8496587024101789,1.057779346062048,0.5801063997471876,-0.40458691494016913,-0.4936881592967336,-1.3743455423542656,2058.0,184
-0.07336861635003568,-0.9154243177412935,-0.7016818661390337,1.5082517283335213,-0.5000978196920279,-1.3565882335818815,491.0,406
-0.9963959351102503,-0.7360421664864443,-1.1498595814838664,1.7987069609177295,-0.9662549393497915,-1.3565882335818815,261.0,415
-0.6271850076061645,-0.37727786397674584,1.539206710585129,-0.5203061311091763,-0.15630694394442737,1.4424451830820606,2680.0,940
-0.9723972248224848,-0.712722486823314,0.18122823309028632,-0.751744563447191,-0.3410217026088161,-0.17076117318877063,1310.0,92
0.12600528450217088,-0.687608985647635,-1.131932472870073,-0.5434499743429778,-0.5869195832282863,-0.17076117318877063,1080.0,505
-0.9963959351102503,-0.7360421664864443,-1.1498595814838664,-0.6360253472781837,-0.7063723451405882,-0.6824124429015342,745.0,188
-0.07336861635003568,-0.7360421664864443,-0.029415293121784876,1.0476892479808724,-0.15164537274784967,0.4492397771690489,1889.2,858
-1.4972305582695427,-1.2227059428408502,0.14089223870925144,-0.7691024458725421,2.0754202664171153,1.3521537825445142,1755.0,797
-0.07336861635003568,0.16086858978780177,-0.47759300846661745,1.7940781922709694,-0.004805880055654228,-0.905131230894149,1198.25,741
-0.9668590609099236,-0.7073410222856685,-0.6210098773769638,-0.04076569930481023,-0.43623429429891447,-0.7901601808763398,676.13,352
3.1387664529355113,3.282118021622178,-0.08319661896316483,0.025888569208537996,-0.8380617314439065,0.7592402523479586,7481.0,650
0.8607350302353014,-0.7432174525366384,-0.4507023455459275,0.9840436790879183,-0.6807337035594113,-0.33328569415635434,1461.0,527
0.794277063284566,1.003964700685593,-1.351539553389041,-0.17662005908722475,-1.2436184255461606,-0.8238689704103571,1413.0,1
-0.11028970910044426,0.12499215953683193,-0.08319661896316483,-0.5851088921638204,-0.8380617314439065,-0.43862566145015863,1414.0,233
-0.5511275565403226,-0.30337241765974793,0.163301124476493,0.6507723365211774,2.0754202664171153,1.7434165182072157,3748.0,763
0.8311981560349746,1.039841130936563,-0.7420178605200686,-0.18124882773398504,-0.87069272981995,-0.8810535240841366,1546.0,20
0.4804477749060931,0.6990150435523494,0.7773045944989136,0.05828994973586003,-0.05142159202143058,1.1234155678493964,4060.0,356
2.78801607180663,2.9412919342379644,0.5532157368264974,0.31287222530767606,0.3797737436620007,1.6531251176696693,11568.0,287
0.2958423111540502,0.5196328922975002,0.1946735645506314,-0.5087342094922757,1.7199754626780708,-0.0172657922749415,3118.0,712
-0.07336861635003568,0.16086858978780177,-0.029415293121784876,2.0255166246089837,-0.41385875255534166,-0.79076212354659,1285.1,756
0.9050403415357918,-0.7181039513609594,1.6646964708816818,-0.3964865698083386,0.48104637790764976,-0.35736340096636665,3090.0,716
0.8496587024101789,1.057779346062048,0.1946735645506314,-0.40458691494016913,-1.042005471294178,-0.9352283644066645,2061.0,50
0.8478126477726586,-0.2714423947363847,-0.746499637673517,1.0176022517769305,-0.5041766944890334,0.4040940769002756,2303.0,433
2.78801607180663,2.9412919342379644,0.687669051429947,0.31287222530767606,1.481069938853467,1.6531251176696693,12307.0,285
1.0527247125374262,1.255099712442382,1.91119421432134,-0.3663995736043967,0.7585264033839335,-0.48076164836768026,5898.0,679
0.4804477749060931,0.6990150435523494,2.189064397835136,-0.4740184446415735,2.4425189981476043,-0.48076164836768026,6803.0,683
0.8496587024101789,1.057779346062048,-1.1498595814838664,-0.40458691494016913,-0.010632844051376272,-0.12561547291999736,1990.0,971
0.8496587024101789,-0.7360421664864443,0.1946735645506314,1.2154821114259329,-0.26701925986314623,-0.6523153093890187,1242.0,603
-0.9963959351102503,-0.7360421664864443,-1.019888044033865,-0.751744563447191,-1.2331298903538612,-0.6944512963065405,497.4,222
-0.8487115641086159,-0.5925364454825649,-0.25350415079420113,-0.7286007202133895,0.5196208795593298,0.6779779918641665,1824.0,87
-0.4425795438541215,-0.19789571272189665,-0.8585440665097251,-0.196292325835956,-0.38297584337801477,-0.9954226314316955,739.0,572
-0.04752385142474957,0.18598209096348076,0.09159269002131973,0.15665128347951623,-0.5199094972774828,0.4040940769002756,2597.0,427
-0.9963959351102503,-0.7360421664864443,-0.141459721957993,-0.751744563447191,-0.7069550415401605,-1.0616363251592296,666.0,229
-0.2579740801020786,-0.018513561467047444,-0.3252125852493744,-0.6128815040443822,-0.44124548333523517,-1.3875882810997726,921.6,172
-0.9963959351102503,-0.7360421664864443,-1.1498595814838664,1.7940781922709694,-0.9662549393497915,-0.6493055960377672,350.0,411
1.0527247125374262,1.255099712442382,0.8041952574196038,-0.3663995736043967,1.236337451033141,-0.8930923774891428,3920.0,248
-0.18413189460126145,0.05323929903489224,0.8041952574196038,-0.5989951981041014,1.236337451033141,-0.43862566145015863,2808.0,652
-0.9963959351102503,-0.7360421664864443,0.1946735645506314,-0.6360253472781837,-0.01412902244880963,-0.6824124429015342,1244.6,208
0.34568578636710157,-0.14049342432034512,0.23052778177821803,-0.5434499743429778,-0.3410217026088161,0.10613245512637214,2700.0,133
-0.07336861635003568,-0.7360421664864443,-0.029415293121784876,1.0476892479808724,-0.15164537274784967,0.870599646344266,2083.5,868
-0.6271850076061645,-0.37727786397674584,1.539206710585129,-0.5203061311091763,-0.15630694394442737,0.750211112294204,2290.0,371
-1.4394490481151534,-1.1665593294980825,-0.25350415079420113,2.0255166246089837,0.5393160178648703,-0.79076212354659,247.3,749
-0.09182916272523997,0.14293037466231684,-0.43725701408558254,-0.5804801235170601,-0.7121993091363102,-0.7034804363602951,1370.0,140
-0.07336861635003568,-0.9154243177412935,-0.7016818661390337,1.5047801518484512,-0.5000978196920279,-0.6523153093890187,625.0,617
-0.9668590609099236,-0.7073410222856685,-0.7016818661390337,1.7940781922709694,0.4549415792068149,-0.905131230894149,471.29,733
-0.5461432090190176,-0.29852909957586704,0.14537401586269968,0.6507723365211774,2.0754202664171153,1.7434165182072157,3560.0,764
0.4804477749060931,-0.7360421664864443,0.5532157368264974,-0.5434499743429778,-0.6166370996064688,0.027879907993831766,1947.0,472
-0.6271850076061645,-0.37727786397674584,1.539206710585129,-0.5203061311091763,-0.15630694394442737,-0.724548429819056,1680.0,372
3.120305906560307,3.264179806496693,-0.08319661896316483,0.022416992723467775,-0.8380617314439065,0.7592402523479586,7481.0,243
2.806476618181834,2.9592301493634494,-0.7016818661390337,-0.057429266433147254,-0.6166370996064688,-0.5138684952314474,4495.0,917
-1.4837543594156437,-1.2096110457992464,0.17674645593683808,0.6507723365211774,2.0754202664171153,1.7434165182072157,1572.0,759
0.8496587024101789,1.057779346062048,-0.7016818661390337,-0.3999581462934088,-0.5962427256214416,-0.249013720321311,2550.0,327
-0.2007463863389454,0.03709490542195571,-0.6927183118321371,-0.6128815040443822,-0.8782677830143887,-0.3061982739950904,1150.0,115
3.120305906560307,3.264179806496693,-0.08319661896316483,0.022416992723467775,-0.8380617314439065,-0.42056738134264926,4830.0,242
-0.06044623388739288,0.173425340375641,0.14537401586269968,2.4883934892850132,-0.5199094972774828,0.4040940769002756,1627.0,429
-0.6271850076061645,-0.37727786397674584,-0.47759300846661745,1.2154821114259329,-0.028113736038542402,-0.905131230894149,899.65,736
-0.9963959351102503,-0.7360421664864443,0.1946735645506314,-0.6360253472781837,-0.01412902244880963,-0.6824124429015342,1294.0,207
-0.22105298735167003,0.0173628687839224,0.23052778177821803,-0.6128815040443822,-0.3410217026088161,-0.17076117318877063,2250.0,96
-0.9668590609099236,-0.7073410222856685,-0.7016818661390337,0.6368860305808964,0.4549415792068149,-0.905131230894149,691.38,731
-0.0785375693350929,0.15584588955266598,0.1677829016299416,1.8079644982112502,2.0754202664171153,1.7434165182072157,3938.0,775
0.7573559705341575,-0.19789571272189665,-0.8585440665097251,1.6089274464005576,-0.38297584337801477,-0.9954226314316955,625.0,584
-0.07890678026259718,0.1554871252501561,-0.11456905903730323,3.6409568823283256,-0.9339735588134914,-0.5590141955002207,950.0,463
-0.9963959351102503,-0.7360421664864443,-1.1498595814838664,1.8010213452411097,-0.9662549393497915,-1.3565882335818815,265.0,417
0.8496587024101789,0.16086858978780177,-1.7324906114321486,-0.5434499743429778,-0.9361295354919086,-0.978568236664687,795.32,541
-0.6271850076061645,-0.37727786397674584,0.8534948061075351,-0.6823130337457866,2.5007886381048245,0.6599197117566574,3318.0,259
-0.07336861635003568,0.16086858978780177,-0.47759300846661745,1.2154821114259329,-0.004805880055654228,-0.905131230894149,1307.61,740
-0.08998310808771964,0.14472419617486523,0.22156422747132118,-0.6128815040443822,-0.3410217026088161,0.10613245512637214,1700.0,114
-1.679436150992809,-1.3997561261293863,-0.25350415079420113,2.0255166246089837,0.6506692998231186,-0.79076212354659,154.7,746
-0.534882275730143,-0.2875867883493213,-0.25350415079420113,-0.751744563447191,-0.36846670302866713,-0.25292634767793787,1159.2,893
-0.09182916272523997,0.14293037466231684,-1.3873937706166277,-0.4092156835869294,-0.9272142805784539,-0.5319267753389567,1000.0,13
-0.9963959351102503,-0.7360421664864443,-0.7016818661390337,-0.6360253472781837,-0.685395274755989,-0.6824124429015342,882.0,198
-0.08629099881267847,0.14831183919996252,-1.1408960271769697,1.851937800355473,-1.097478168533452,-0.8780438107328851,680.0,448
-0.2579740801020786,-0.018513561467047444,0.5801063997471876,-0.6128815040443822,-0.4936881592967336,-1.3957145071481518,1342.6,180
-0.6271850076061645,-0.37727786397674584,1.539206710585129,-0.5203061311091763,-0.15630694394442737,1.4424451830820606,2680.0,368
-0.04383174214970892,0.18956973398857754,1.0551747780127099,0.11614955782036368,-0.6614464527335714,-0.8780438107328851,1735.0,439
-0.9963959351102503,-0.7360421664864443,0.1946735645506314,-0.751744563447191,1.7199754626780708,-1.025519764944211,1934.0,705
1.1265668980382433,1.3268525729443217,-0.08319661896316483,-0.35251326766411584,-0.8380617314439065,-0.42056738134264926,2393.0,238
-0.5164217293549387,-0.26964857322383634,-0.7016818661390337,-0.6823130337457866,-0.6166370996064688,-0.15270289308126128,1114.0,813
-0.2321293151767925,0.006599939708631549,0.22604600462476981,-0.6128815040443822,-0.3410217026088161,-0.17076117318877063,2280.0,97
-0.017986977224422804,0.2003326630638684,2.0053115345437544,-0.751744563447191,-0.0689024840085967,-0.23697486691630462,4208.0,291
0.11123684740200725,-0.2875867883493213,-0.25350415079420113,-0.5434499743429778,0.5196208795593298,0.6779779918641665,2580.0,90
-0.023525141136984302,-0.6858151641350866,0.0019571469523535306,-0.3640851892810166,-0.23788443988453598,-0.9412477911091676,1224.0,377
-0.534882275730143,-0.2875867883493213,-0.6120463230700671,1.5047801518484512,0.21661875178178344,1.171570981469421,1357.0,388
-0.07336861635003568,-0.7360421664864443,0.1946735645506314,-0.8674637796161982,-0.34451788100624947,-0.49881992847518963,1210.0,555
-0.9834735526476073,-0.7234854158986048,1.3599356244471958,-0.751744563447191,-0.19942647751277037,0.11817130853137829,1647.0,890
-0.6271850076061645,-0.37727786397674584,1.539206710585129,-0.5203061311091763,-0.15630694394442737,-0.48377136171893187,1800.0,369
0.8311981560349746,1.039841130936563,-1.3156853361614544,-0.17546286692553467,-1.2436184255461606,-0.8930923774891428,1163.0,3
0.8496587024101789,1.057779346062048,0.5532157368264974,-0.40458691494016913,-0.6166370996064688,0.5906963046778718,3862.0,65
-0.4979611829797344,-0.2517103580983514,0.10503802148166481,-0.041228576169486233,0.5021399875721636,-0.28813999388758105,1156.0,347
-0.07336861635003568,0.16086858978780177,3.331917571964459,-0.5781657391936801,2.040458482442783,3.2813800406967584,8730.0,877
-0.9963959351102503,-0.7360421664864443,-1.1946773530183497,2.3726742731160058,-0.010632844051376272,2.002251866414849,474.0,697
-1.734817790118422,-1.4535707715058412,-0.029415293121784876,2.0255166246089837,0.6775898734833544,-0.79076212354659,156.0,744
0.12231317522712971,-1.0930126474835944,-0.17283216203213142,-0.5434499743429778,0.8401038993240422,0.3198221030652323,2100.0,486
