b (mm),h (mm),t (mm),L (mm),fy (MPa),fc (MPa),N Test (kN),original_index
-0.9668590609099236,-0.7073410222856685,-0.6210098773769638,-0.04076569930481023,-0.43623429429891447,-0.9520827591736731,488.41,350
-0.4425795438541215,-0.19789571272189665,-0.25350415079420113,-0.6475972688950844,0.5196208795593298,0.10011302842386895,2018.0,85
-1.4776623791118262,-1.203691434807836,0.14537401586269968,0.6507723365211774,2.0754202664171153,1.7434165182072157,1732.0,757
-0.6271850076061645,-0.37727786397674584,-0.3252125852493744,1.9097974084399767,-0.44124548333523517,-1.1188208788330092,833.0,338
0.14631188551489552,-0.3952160791022308,-1.1498595814838664,-0.5434499743429778,-0.5869195832282863,0.10613245512637214,1740.0,128
-0.07336861635003568,0.16086858978780177,0.1946735645506314,-0.5781657391936801,1.7199754626780708,-1.025519764944211,2828.0,707
-0.9963959351102503,-0.7360421664864443,0.1946735645506314,-0.6360253472781837,-0.01412902244880963,-0.6824124429015342,1313.0,206
0.4804477749060931,0.6990150435523494,0.9117579091023633,-0.4740184446415735,2.436692034151882,-0.48076164836768026,5028.0,685
0.8496587024101789,1.057779346062048,0.642851279895464,-0.2946536595796122,0.4613512396021093,0.7652596790504618,4973.0,902
-0.07336861635003568,0.16086858978780177,-0.029415293121784876,2.0255166246089837,0.18958163884163323,-0.6983639236631675,1356.26,566
0.8496587024101789,-0.7360421664864443,0.1946735645506314,1.2154821114259329,-0.26701925986314623,-1.3565882335818815,1062.0,604
1.7726860211703936,1.954690102336294,-0.92577072381145,-0.23100809068665817,-0.3952124677690312,-0.12862518627124897,3190.0,921
-0.07336861635003568,0.16086858978780177,-0.029415293121784876,3.0669895701300494,0.18958163884163323,-0.6983639236631675,1143.46,567
-0.9963959351102503,-0.7360421664864443,-0.25350415079420113,-0.6360253472781837,-0.9674203321489359,-0.6824124429015342,1000.0,218
-0.2579740801020786,-0.018513561467047444,0.1946735645506314,1.3312013275949401,-0.25536533187170213,-0.6523153093890187,1248.0,608
-0.6271850076061645,-0.37727786397674584,0.5801063997471876,-0.6823130337457866,-0.4936881592967336,-1.172995719155537,1176.0,175
0.14815794015241582,-0.6122684821205983,0.10951979863511305,-0.5434499743429778,-0.3410217026088161,0.10613245512637214,2320.0,520
-0.2579740801020786,-0.018513561467047444,0.1946735645506314,1.3312013275949401,-0.25536533187170213,-0.6523153093890187,1248.0,401
-0.9963959351102503,-0.7360421664864443,-1.1498595814838664,1.7952353844326594,-0.9662549393497915,-0.6493055960377672,360.0,412
-0.9963959351102503,-0.7360421664864443,1.00139345217133,-0.751744563447191,1.1285386171122833,1.0271047406093468,2209.4,992
