N Test (kN)
0.0005123497742801367
0.0012328696013289037
0.008165016680493112
0.019863696808510637
0.030503045944940476
0.046413316639191515
0.04698778418914246
0.052284659601844696
0.05392460731312788
0.05779039840204692
0.05779039840204692
0.06862617221379011
0.06862617221379011
0.07506413246268656
0.08087389747723825
0.08217736645586651
0.08528204947328819
0.09404159558519437
0.09980758818069306
0.1123267483998494
0.1235399748149671
0.14005699936224492
0.14005699936224492
0.14059544983789626
0.14272450911190965
0.14839460363761153
0.1572901766065141
0.1712334886779506
0.19697709517045456
0.21042696091524218
0.21374368522015835
0.21374368522015835
0.23243799307694807
0.23726065569645732
0.23726065569645732
0.23726065569645732
0.23726065569645732
0.2413454758016627
0.2413454758016627
0.2578546971450617
0.31398652275904204
0.3223015280330882
0.3236258370535714
0.3307549022881054
0.3307549022881054
0.3340821013046987
0.3384133799421943
0.345306396484375
0.37289268092105265
0.3762382319470308
0.3944468062802833
0.3944468062802833
0.4088130541738754
0.4285781741596291
0.4285781741596291
0.43100508432539686
0.4312647451268564
0.4443747595537317
0.4475028490430982
0.45835229571197406
0.4613005025813517
0.46892082725947526
0.47858407564252337
0.4935651506696429
0.5067760315238559
0.5420942881303813
0.5454756573932927
0.5512377496301776
0.5648543815847235
0.5746234053328954
0.5778704502785853
0.5797180948378164
0.5822563171386719
0.5864839686120744
0.5914627878289473
0.6211480808666191
0.622784340218322
0.6243665934083001
0.6377299077612818
0.6390380859375
0.6498641619399258
0.6577324200454971
0.6577324200454971
0.6594691600955451
0.6594691600955451
0.6669326322556943
0.6711634193978658
0.6866413519916024
0.6891471633583713
0.7108788343015019
0.713975210470562
0.713975210470562
0.7261376037296396
0.7277159428886513
0.7624270781839917
0.791231827738643
0.8037244441540689
0.8084456647028688
0.8084456647028688
0.8268325916981897
0.8295395795036764
0.8367201861213236
0.8377333818855932
0.8377333818855932
0.8670107824105334
0.8694798067285405
0.9064157993649588
0.9145731553234501
0.9252998220491913
0.9406579704324418
0.9406579704324418
0.9423285590277778
0.9515248956286837
0.9592804971304238
0.9740391673657718
0.9829715308676308
0.9829715308676308
0.9886386866527427
1.0116773460343569
1.0143149771341464
1.018698299632353
1.0231648528276591
1.0417084067959608
1.0427978515625
1.0792212392769607
1.0796714584834295
1.0878997595131803
1.0878997595131803
1.093243204229595
1.0962229373270296
1.1341206501164822
1.1341206501164822
1.135481838368776
1.1428727774784482
1.1462460750598087
1.146264934438232
1.1722766337142665
1.1728122992555925
1.1728122992555925
1.1767657391436688
1.188564934135166
1.188564934135166
1.1903664500442976
1.2009729456018519
1.2168286654374365
1.2340297360392012
1.2495869524169183
1.2503144862288136
1.2659152883868463
1.2874885321700327
1.3125936493618797
1.33758544921875
1.34182029507111
1.34182029507111
1.3611139882504029
1.3687513901245552
1.3744948814655173
1.3929136514708655
1.3990384615384615
1.4233297069626318
1.4239988627011706
1.4257230729599613
1.427816757427648
1.4300888018378888
1.4319679117691382
1.4544343820714958
1.4626736111111112
1.466703869047619
1.4880813715112118
1.4885954154554264
1.489879188474959
1.499349675339574
1.49939229618549
1.5026827470971904
1.5061848958333335
1.5200671059512803
1.5395693235759493
1.5395693235759493
1.5460055056395536
1.5477149998216324
1.5537511349878934
1.5562947591145833
1.5771494605070187
1.5965282528668232
1.5965282528668232
1.6117078993055554
1.6183736910994764
1.6195778724258192
1.6494236366421569
1.6614239984787018
1.670218162166262
1.6729306582202026
1.6736025110666102
1.6877181079094103
1.6877181079094103
1.6921817555147058
1.7295461131797105
1.74511822235959
1.7601044323979593
1.7634730185231855
1.7662311422413792
1.7825810901402641
1.7872090242346939
1.7899605887276786
1.7976347163189077
1.7989857991536458
1.8241301680033188
1.8322667331560283
1.8531007267461985
1.8652840981415477
1.8683268229166667
1.878935401119403
1.891052356464738
1.891052356464738
1.8942419755977873
1.9373236762152777
1.940887451171875
1.9442219269239176
1.9520730475763015
1.9520730475763015
1.9873279389880951
1.9876840207204156
1.9876840207204156
2.021833147321429
2.0232550340148427
2.0317208000661107
2.0401081996681416
2.043025090144231
2.049435462990362
2.049435462990362
2.0605091445489667
2.0605091445489667
2.0637597005001584
2.0647586832755147
2.079410324850494
2.085845324457908
2.0870118831544615
2.0927559563161107
2.0988811690541604
2.0988811690541604
2.104114030918551
2.1050860743019406
2.1050860743019406
2.122489733573718
2.12498737617676
2.12988867774024
2.1475344699471597
2.1475344699471597
2.176920572916667
2.1817563877279635
2.1817563877279635
2.192649180450608
2.19677980705227
2.22751715244391
2.2286872610768236
2.2419484812062938
2.2537274427816905
2.2718618107938218
2.2812524716148763
2.2905356567820343
2.2937838489790834
2.294268439797794
2.3553750681322674
2.3578175511853448
2.394920671489877
2.4126322769564577
2.4126322769564577
2.4192737673446394
2.4192737673446394
